user_id,post_id,author_id,age_group,gender,location,professional_field,experience_years,education,network_size,previous_interactions,post_topic,content_type,engagement,author_user_similarity,topic_similarity,post_age_hours,author_experience,author_network_size,network_distance,interaction_probability,interaction
U1490,P04921,A1169,26-35,Male,Mumbai,Engineering,3.1,Masters,157,18,Data Science,Job Opportunity,0.3327,0.433,0.8029,1.4,12.3,169,3,0.5895,0
U2720,P02886,A0853,26-35,Male,Mumbai,Other,3.7,Bachelors,356,9,Finance,Video,0.5851,0.5068,0.6633,25.1,3.3,165,2,0.5696,0
U0432,P02687,A1063,36-45,Female,Bengaluru,Data Science,16.1,Bachelors,74,18,Finance,Article,0.246,0.5571,0.8943,55.2,10.0,222,2,0.6323,1
U1843,P01435,A0763,18-25,Male,Mumbai,Data Science,2.0,Bachelors,264,23,Marketing,Video,0.1076,0.624,0.6242,22.9,2.2,632,1,0.5968,0
U2944,P02026,A1400,18-25,Female,Kolkata,Data Science,5.4,Bachelors,165,21,Finance,Job Opportunity,0.2071,0.5971,0.8121,109.2,1.9,374,5,0.3693,0
U2945,P03562,A1645,26-35,Male,Kolkata,Computer Science,6.2,Bachelors,281,26,Machine Learning,Article,0.2742,0.7845,0.5753,200.9,3.3,1451,2,0.3403,1
U2356,P00076,A1184,36-45,Female,Kolkata,Computer Science,7.3,Bachelors,239,20,Machine Learning,Image,0.3808,0.8324,0.4343,137.6,4.0,168,1,0.4459,0
U1788,P03998,A1825,36-45,Female,Ahmedabad,Computer Science,2.2,Diploma,111,14,Finance,Job Opportunity,0.422,0.3832,0.6239,31.1,3.2,140,5,0.3416,0
U0024,P03378,A0516,46-55,Female,Ahmedabad,Marketing,4.4,Bachelors,67,22,Software,Article,0.2651,0.676,0.4895,41.6,6.3,224,1,0.5488,0
U2077,P04680,A1312,56+,Male,Mumbai,Computer Science,2.0,Bachelors,503,14,Finance,Text,0.2119,0.6197,0.6155,5.4,3.4,1590,2,0.5685,1
U2765,P00165,A0243,18-25,Male,Bengaluru,Business,4.1,Bachelors,142,17,Software,Job Opportunity,0.7328,0.6259,0.5435,147.7,9.4,379,1,0.4591,1
U1369,P00017,A0950,18-25,Male,Other,Marketing,6.0,Bachelors,296,17,Finance,Text,0.1983,0.1854,0.5491,0.2,14.5,1202,2,0.3474,1
U2927,P03761,A1248,36-45,Female,Chennai,Finance,4.7,Masters,187,22,Machine Learning,Image,0.4199,0.4185,0.7646,5.5,14.8,432,2,0.6262,0
U0181,P00909,A1691,46-55,Female,Mumbai,Finance,4.0,Bachelors,113,26,Leadership,Text,0.2403,0.2962,0.6215,4.8,12.3,1077,3,0.4584,1
U2253,P02651,A1470,26-35,Male,Chennai,Data Science,9.5,Masters,137,15,Leadership,Job Opportunity,0.4126,0.5208,0.8882,46.2,3.0,1203,3,0.5969,1
U1759,P00456,A0302,46-55,Male,Bengaluru,Business,11.4,Bachelors,358,11,Finance,Job Opportunity,0.5256,0.5176,0.6848,4.6,4.3,177,3,0.6183,1
U1254,P01125,A1305,26-35,Male,Hyderabad,Data Science,2.9,Bachelors,193,19,Career,Article,0.1473,0.3545,0.5935,75.1,3.8,354,3,0.2786,0
U2666,P02977,A0650,36-45,Female,Hyderabad,Engineering,3.4,Bachelors,152,20,Leadership,Video,0.4608,0.8907,0.2775,9.5,6.5,90,2,0.6421,1
U2523,P03835,A0440,26-35,Male,Other,Business,0.6,Bachelors,172,16,Design,Article,0.187,0.7133,0.5848,15.3,3.6,601,3,0.5283,1
U2381,P03626,A0763,46-55,Male,Pune,Engineering,5.1,Bachelors,638,18,Leadership,Article,0.0893,0.8803,0.5611,24.4,13.8,452,1,0.6611,1
U1007,P00968,A0812,46-55,Male,Kolkata,Finance,14.1,Masters,155,17,Software,Article,0.0914,0.7112,0.4039,25.2,11.2,527,1,0.531,0
U2292,P04878,A1729,36-45,Male,Other,Finance,10.2,Diploma,1253,15,Data Science,Image,0.5143,0.6655,0.7886,13.0,1.4,571,3,0.7097,1
U1248,P02557,A1090,18-25,Male,Delhi,Finance,10.5,Masters,240,14,Data Science,Text,0.2986,0.3421,0.6473,40.4,9.7,611,2,0.423,0
U0972,P04244,A1304,18-25,Male,Bengaluru,Computer Science,2.1,Masters,154,15,Marketing,Job Opportunity,0.5867,0.7433,0.2363,10.8,8.2,241,1,0.5995,1
U2259,P02227,A0465,18-25,Male,Kolkata,Marketing,11.9,Masters,357,14,Finance,Article,0.4909,0.743,0.6539,3.4,1.2,138,4,0.6758,0
U1411,P04147,A0151,46-55,Male,Kolkata,Marketing,3.1,PhD,816,21,Career,Article,0.4156,0.8966,0.2219,18.0,2.7,90,1,0.6352,0
U1735,P00636,A1279,46-55,Female,Ahmedabad,Data Science,2.0,Diploma,465,23,Leadership,Text,0.3375,0.7463,0.9042,12.4,7.0,176,2,0.7731,0
U0391,P00977,A1137,36-45,Male,Mumbai,Engineering,8.5,Bachelors,109,20,Software,Text,0.2665,0.3452,0.7183,8.9,3.6,338,3,0.5098,0
U0318,P04434,A0945,36-45,Male,Chennai,Data Science,3.7,Masters,257,20,Design,Article,0.2547,0.8173,0.4974,1.3,4.2,214,1,0.6917,1
U2480,P00037,A1916,56+,Female,Kolkata,Business,5.0,Diploma,160,23,Career,Job Opportunity,0.2421,0.537,0.3817,36.8,0.5,240,3,0.3857,0
U2631,P01092,A0017,18-25,Male,Pune,Engineering,5.1,Diploma,97,19,Finance,Article,0.1899,0.2666,0.4495,23.6,6.1,486,1,0.3491,0
U1931,P03831,A0122,36-45,Female,Delhi,Data Science,1.8,Bachelors,238,13,Software,Text,0.3711,0.542,0.6848,14.1,1.3,104,3,0.5319,0
U0953,P03531,A1597,18-25,Female,Mumbai,HR,4.8,PhD,313,15,AI,Image,0.1651,0.7098,0.8582,13.6,1.9,939,4,0.6278,1
U0744,P03687,A1467,18-25,Male,Mumbai,Engineering,1.1,Masters,281,22,Finance,Article,0.3616,0.6981,0.8829,4.9,1.5,862,5,0.6996,1
U2321,P01462,A0358,18-25,Male,Mumbai,Finance,6.0,Masters,781,16,Marketing,Article,0.6527,0.6957,0.7155,27.7,3.5,375,3,0.7094,0
U2714,P00311,A1316,18-25,Female,Chennai,Finance,3.9,Masters,625,11,Career,Text,0.1494,0.1993,0.1697,32.7,5.8,269,2,0.1515,1
U0705,P01011,A1770,26-35,Male,Bengaluru,Data Science,7.5,Masters,131,14,AI,Image,0.3081,0.169,0.7917,5.5,9.6,1069,2,0.4651,0
U2123,P04246,A0513,18-25,Male,Chennai,Engineering,3.8,Bachelors,117,14,Finance,Article,0.3373,0.6941,0.8028,17.5,5.5,306,2,0.6812,1
U2290,P03503,A0233,26-35,Female,Delhi,Data Science,3.6,PhD,274,23,Marketing,Text,0.092,0.363,0.8333,13.2,4.3,463,2,0.5326,0
U0730,P01008,A0495,26-35,Female,Hyderabad,Business,2.5,Masters,332,16,Finance,Text,0.3236,0.5584,0.4677,25.1,2.3,175,3,0.4328,1
U0328,P02518,A1363,26-35,Female,Hyderabad,Computer Science,4.0,Diploma,329,18,Software,Article,0.0905,0.8473,0.4432,28.1,5.3,324,3,0.5144,1
U1005,P03088,A1534,36-45,Male,Other,Data Science,2.9,Masters,213,16,AI,Text,0.1616,0.6356,0.8065,17.7,14.9,703,2,0.6114,0
U2268,P01583,A0820,26-35,Female,Delhi,Engineering,9.1,Bachelors,303,16,Career,Text,0.5808,0.5844,0.5442,20.5,9.3,424,2,0.6152,1
U0289,P04770,A1648,26-35,Male,Bengaluru,Finance,16.6,Bachelors,78,21,Data Science,Text,0.5876,0.4852,0.5453,23.6,15.4,1101,3,0.6026,1
U2628,P01183,A1762,26-35,Female,Other,Other,6.3,Bachelors,99,26,Machine Learning,Article,0.3296,0.6064,0.459,7.0,9.3,229,4,0.5205,0
U0161,P03401,A1831,18-25,Female,Chennai,Data Science,4.5,Bachelors,333,23,Career,Image,0.2115,0.3556,0.8069,4.0,10.4,3967,2,0.5674,0
U2799,P04325,A0491,36-45,Female,Mumbai,Computer Science,11.8,Bachelors,357,19,Marketing,Text,0.3139,0.9145,0.7615,4.6,9.1,75,4,0.7703,1
U2157,P03909,A0627,18-25,Male,Ahmedabad,Business,2.4,Masters,418,18,AI,Article,0.2342,0.4779,0.93,49.6,7.9,1367,2,0.5575,1
U0272,P03621,A1877,18-25,Female,Delhi,Engineering,2.3,Masters,619,18,Design,Job Opportunity,0.2621,0.7657,0.6267,12.8,1.6,1025,4,0.5941,1
U0473,P00659,A0117,18-25,Female,Other,Computer Science,3.2,Bachelors,435,20,Career,Video,0.6546,0.916,0.7886,4.5,9.2,173,2,0.8472,1
U1169,P02487,A0389,36-45,Male,Pune,Business,10.0,Bachelors,401,21,Finance,Text,0.2218,0.513,0.4857,34.3,5.9,213,3,0.4386,1
U2967,P03079,A1818,26-35,Female,Pune,Engineering,5.0,Diploma,675,21,Career,Video,0.2153,0.4539,0.4098,88.3,4.5,263,1,0.3165,0
U1002,P03450,A1212,26-35,Male,Other,Engineering,5.0,Diploma,294,16,AI,Image,0.2717,0.596,0.5897,34.3,3.3,157,1,0.5394,1
U2637,P00531,A0157,26-35,Male,Delhi,HR,7.8,Bachelors,255,17,Career,Image,0.3169,0.4956,0.8154,4.0,13.0,230,3,0.6221,1
U0778,P01197,A1109,18-25,Male,Pune,Engineering,3.2,Masters,126,19,Machine Learning,Text,0.1022,0.6725,0.3353,6.3,4.7,1233,3,0.4375,0
U2522,P02470,A0368,26-35,Male,Bengaluru,Computer Science,7.3,Masters,50,20,Machine Learning,Text,0.1356,0.5764,0.2405,37.9,2.3,230,3,0.3326,1
U2790,P04526,A1795,26-35,Male,Kolkata,Computer Science,3.5,Diploma,864,18,Software,Video,0.4534,0.7987,0.8855,5.4,5.2,581,2,0.8072,0
U2121,P02751,A1275,18-25,Female,Bengaluru,Business,4.7,Masters,204,20,Leadership,Article,0.158,0.5747,0.7798,50.6,3.2,100,2,0.5512,0
U0155,P03559,A1204,18-25,Male,Bengaluru,Marketing,7.4,Bachelors,451,16,Marketing,Article,0.359,0.4673,0.8642,16.2,10.0,581,2,0.6476,1
U1531,P04328,A1839,26-35,Female,Mumbai,Engineering,12.4,Bachelors,279,21,Marketing,Video,0.3652,0.4676,0.302,0.1,3.7,863,3,0.4536,0
U1359,P01005,A0082,36-45,Male,Delhi,Engineering,2.8,Masters,390,15,Marketing,Article,0.2875,0.894,0.3958,2.1,1.7,81,3,0.6092,1
U0581,P01871,A1234,26-35,Female,Ahmedabad,Engineering,6.5,Masters,159,11,Career,Article,0.434,0.6791,0.6114,11.4,8.5,511,2,0.6144,0
U3000,P02268,A1708,18-25,Female,Hyderabad,Design,6.6,Masters,448,13,Career,Video,0.5281,0.3593,0.464,19.3,1.7,230,1,0.4617,0
U2773,P04060,A1684,46-55,Male,Chennai,Finance,4.1,Bachelors,721,25,Machine Learning,Video,0.072,0.4663,0.6635,100.6,5.8,689,5,0.2725,0
U2601,P02599,A1159,26-35,Male,Pune,Business,2.7,Bachelors,497,17,Leadership,Text,0.1822,0.6228,0.7656,31.8,5.7,188,4,0.5221,0
U2047,P04597,A0131,26-35,Male,Chennai,Business,6.5,PhD,511,22,Marketing,Article,0.417,0.2762,0.1469,20.5,2.0,486,1,0.3218,0
U0333,P00731,A1032,36-45,Male,Pune,Finance,2.7,Diploma,121,18,Data Science,Text,0.1241,0.6032,0.5752,13.9,7.5,404,2,0.5197,1
U0412,P01235,A0931,36-45,Male,Kolkata,Finance,3.8,Bachelors,60,18,AI,Video,0.557,0.4749,0.4748,38.9,2.8,1095,5,0.3828,0
U2650,P01786,A1455,46-55,Male,Hyderabad,HR,0.7,Bachelors,504,18,Design,Job Opportunity,0.3816,0.4729,0.6702,64.6,8.4,253,2,0.4598,0
U2549,P01284,A1540,26-35,Female,Chennai,Data Science,11.4,PhD,510,21,Machine Learning,Text,0.384,0.4901,0.7925,20.7,7.8,299,2,0.6526,1
U0198,P04646,A1323,46-55,Male,Mumbai,Data Science,5.8,Bachelors,122,18,Data Science,Video,0.0973,0.7022,0.6309,22.3,7.2,1205,4,0.5228,0
U2816,P01001,A1487,26-35,Female,Bengaluru,Engineering,6.1,Bachelors,93,19,Software,Article,0.6253,0.844,0.1759,9.1,2.7,586,2,0.6356,0
U1216,P00645,A1546,26-35,Male,Mumbai,Design,4.8,Masters,181,19,Career,Image,0.6132,0.8073,0.8021,5.4,5.7,643,2,0.8273,1
U2763,P02071,A1504,18-25,Female,Delhi,Computer Science,10.0,Masters,210,21,Software,Article,0.3835,0.3182,0.924,44.4,3.5,452,4,0.5125,1
U2401,P01389,A0316,26-35,Female,Pune,HR,1.3,Bachelors,267,22,Software,Text,0.0979,0.1056,0.5733,61.8,7.9,451,2,0.2178,0
U1218,P01627,A1429,26-35,Male,Chennai,Computer Science,5.8,Masters,163,17,Machine Learning,Video,0.2097,0.4481,0.4582,13.1,9.2,332,3,0.3901,1
U0081,P04068,A0592,36-45,Male,Delhi,Marketing,5.5,Masters,138,18,Machine Learning,Video,0.3653,0.6257,0.5478,27.6,3.6,134,2,0.5709,1
U0983,P03441,A1767,36-45,Female,Delhi,Other,14.0,Bachelors,200,22,Data Science,Article,0.2597,0.3113,0.3754,1.3,8.3,193,1,0.447,0
U0804,P03905,A0407,26-35,Male,Bengaluru,Engineering,3.7,Bachelors,223,17,Data Science,Text,0.132,0.865,0.4328,27.5,5.6,120,2,0.5728,0
U1607,P02711,A1297,56+,Female,Kolkata,Finance,6.6,Masters,314,11,Finance,Article,0.2819,0.171,0.2691,29.1,2.5,339,3,0.1744,0
U1344,P00214,A0150,26-35,Male,Mumbai,Other,4.6,Masters,895,20,Machine Learning,Job Opportunity,0.2853,0.2176,0.1998,5.9,5.0,122,4,0.2283,0
U1324,P03395,A1552,36-45,Male,Other,Design,5.7,Bachelors,239,15,Marketing,Video,0.3104,0.4852,0.3014,46.0,11.1,297,2,0.3206,1
U2071,P02729,A1529,46-55,Male,Bengaluru,Other,3.2,Bachelors,224,8,AI,Job Opportunity,0.2837,0.866,0.4559,8.9,4.1,549,5,0.5069,1
U0439,P02594,A0251,36-45,Male,Ahmedabad,Marketing,23.0,Masters,117,18,Career,Job Opportunity,0.2017,0.3533,0.2625,89.7,6.8,397,5,0.1681,0
U2955,P02796,A0723,26-35,Male,Pune,Business,4.0,Diploma,108,16,Software,Article,0.2619,0.8173,0.6163,3.2,2.6,571,4,0.6279,1
U1898,P01745,A1522,18-25,Male,Mumbai,Engineering,5.2,Masters,38,18,Career,Article,0.2939,0.6287,0.5658,3.6,8.3,94,3,0.5788,1
U1723,P04578,A1219,36-45,Male,Mumbai,Computer Science,8.1,Bachelors,560,23,Data Science,Video,0.2126,0.7851,0.5767,37.4,1.6,206,5,0.5532,1
U0448,P00922,A1800,26-35,Female,Bengaluru,Marketing,2.7,Masters,294,19,Software,Text,0.5749,0.3734,0.4688,1.7,5.2,392,3,0.4855,1
U0372,P03845,A0239,18-25,Male,Mumbai,Computer Science,4.4,Masters,885,14,Finance,Job Opportunity,0.3356,0.6087,0.6429,9.1,7.4,497,1,0.642,1
U0795,P00080,A0071,18-25,Female,Hyderabad,Computer Science,7.0,Masters,81,25,Design,Article,0.4364,0.3927,0.6653,80.0,8.2,200,2,0.4586,1
U2233,P00375,A1485,18-25,Male,Other,Computer Science,2.1,Diploma,160,21,Marketing,Job Opportunity,0.5594,0.7791,0.6951,86.8,8.6,557,3,0.6028,1
U1870,P02011,A0179,46-55,Female,Chennai,Other,6.2,PhD,173,17,Software,Image,0.6506,0.6532,0.7877,11.5,10.3,847,5,0.6764,0
U2071,P00153,A1082,46-55,Male,Bengaluru,Other,3.2,Bachelors,224,8,Finance,Text,0.1012,0.7677,0.2674,4.2,7.9,198,3,0.4031,0
U2115,P01769,A1925,18-25,Male,Mumbai,Engineering,6.1,Bachelors,363,17,Career,Text,0.1661,0.6187,0.4789,1.3,4.8,305,2,0.539,0
U0931,P00564,A1743,26-35,Male,Delhi,Computer Science,2.6,Bachelors,541,19,Career,Text,0.5155,0.684,0.5094,24.7,0.9,599,2,0.6268,0
U2287,P04378,A0836,46-55,Female,Bengaluru,Other,3.4,Diploma,126,20,Software,Job Opportunity,0.2104,0.297,0.8667,31.4,3.7,389,2,0.4969,0
U0213,P04535,A1552,18-25,Female,Bengaluru,Computer Science,3.5,Bachelors,379,20,Software,Text,0.1203,0.646,0.772,11.0,7.7,165,2,0.6451,1
U1737,P01679,A1838,46-55,Female,Chennai,Finance,0.8,PhD,749,14,Finance,Text,0.1382,0.5287,0.9005,35.6,3.5,269,3,0.5112,0
U0933,P00429,A0285,26-35,Male,Hyderabad,Marketing,2.5,Bachelors,945,12,Leadership,Video,0.5781,0.8239,0.906,11.1,3.5,927,3,0.7935,1
U1685,P01539,A1093,18-25,Female,Mumbai,Engineering,4.5,Masters,226,22,Career,Text,0.844,0.6134,0.7501,21.5,4.3,206,4,0.7306,1
U1645,P03110,A1932,18-25,Male,Chennai,Engineering,6.6,PhD,507,15,Finance,Text,0.3745,0.5076,0.5029,29.9,9.8,660,4,0.4103,0
U2048,P03163,A1281,26-35,Female,Other,Marketing,3.2,Masters,639,13,AI,Image,0.336,0.664,0.2681,79.7,5.4,177,2,0.3107,1
U0907,P00158,A1248,26-35,Female,Chennai,Design,1.8,Masters,143,17,Software,Job Opportunity,0.4783,0.4953,0.4352,2.6,0.9,257,2,0.5068,1
U1263,P00510,A0052,26-35,Male,Pune,Computer Science,3.3,Bachelors,230,20,Leadership,Job Opportunity,0.7587,0.8347,0.3094,7.5,7.4,379,2,0.7112,0
U2641,P01402,A1880,36-45,Male,Delhi,Engineering,14.6,Bachelors,407,15,Leadership,Job Opportunity,0.1256,0.5483,0.9716,43.6,3.0,1815,3,0.5984,0
U1066,P04635,A1934,56+,Female,Kolkata,Business,5.9,Bachelors,88,20,Career,Job Opportunity,0.8175,0.4841,0.8235,12.3,6.5,172,2,0.7456,1
U2105,P01517,A1099,26-35,Female,Chennai,Business,10.0,Bachelors,246,15,Machine Learning,Image,0.2451,0.6091,0.5074,17.4,4.5,390,2,0.5196,1
U0033,P00864,A1678,26-35,Male,Mumbai,Finance,11.6,Bachelors,193,15,AI,Text,0.2093,0.541,0.5607,5.6,2.3,249,2,0.545,0
U2335,P01826,A1191,26-35,Male,Delhi,Computer Science,12.9,Masters,115,16,Career,Job Opportunity,0.5205,0.4502,0.7029,10.3,9.0,846,1,0.6676,1
U2234,P04840,A1539,56+,Male,Hyderabad,HR,4.6,Bachelors,193,15,Machine Learning,Article,0.2358,0.4572,0.6865,8.0,1.2,217,2,0.5254,0
U2492,P02690,A0976,26-35,Female,Other,Computer Science,6.3,Diploma,348,18,Machine Learning,Image,0.3791,0.3607,0.3877,4.8,3.7,561,2,0.4035,0
U2549,P01676,A0594,26-35,Female,Chennai,Data Science,11.4,PhD,510,21,Machine Learning,Text,0.2944,0.8309,0.9837,5.9,10.1,265,3,0.8216,1
U1980,P00210,A1242,18-25,Female,Bengaluru,Design,2.3,Bachelors,550,20,Leadership,Image,0.6651,0.5695,0.8944,11.1,1.4,937,2,0.7753,1
U2769,P00229,A1055,46-55,Male,Pune,Computer Science,4.2,Bachelors,218,21,Machine Learning,Image,0.2349,0.3617,0.5158,6.7,7.9,507,1,0.4762,0
U1385,P01066,A0671,56+,Female,Mumbai,Engineering,8.9,PhD,196,19,AI,Image,0.458,0.6219,0.562,30.3,10.5,364,2,0.6106,1
U0036,P01265,A1125,18-25,Female,Ahmedabad,Data Science,3.3,Masters,128,21,Leadership,Article,0.3479,0.6668,0.3913,14.8,6.9,279,4,0.4716,1
U1792,P04177,A0915,26-35,Male,Pune,HR,5.2,Masters,129,11,Career,Article,0.524,0.4314,0.8038,21.8,3.7,234,2,0.5898,1
U1106,P01393,A0200,36-45,Male,Mumbai,Data Science,6.0,Bachelors,166,22,Leadership,Video,0.1777,0.8252,0.4191,5.4,13.6,324,2,0.6376,1
U1025,P03412,A1216,36-45,Female,Mumbai,Data Science,2.7,Diploma,379,16,Machine Learning,Image,0.4923,0.9012,0.4087,2.7,0.8,263,1,0.7259,1
U0764,P02623,A0246,18-25,Male,Chennai,Data Science,8.5,Masters,302,13,Career,Text,0.5143,0.7354,0.9219,20.8,4.5,254,4,0.7318,1
U2968,P03038,A1971,26-35,Male,Bengaluru,Data Science,1.4,PhD,580,17,Design,Job Opportunity,0.3197,0.7268,0.5605,23.4,4.4,469,1,0.6409,1
U1235,P00280,A0284,18-25,Male,Hyderabad,HR,6.2,PhD,225,23,Marketing,Article,0.4878,0.5992,0.4028,112.1,6.3,196,4,0.3346,1
U0317,P01987,A1223,26-35,Female,Pune,Business,6.1,Masters,1407,18,Finance,Image,0.2242,0.7296,0.312,49.2,5.9,302,2,0.4431,1
U2312,P03671,A1663,18-25,Male,Bengaluru,Design,5.5,PhD,1108,15,Career,Job Opportunity,0.4573,0.6838,0.349,13.7,4.9,318,1,0.5963,0
U2305,P00498,A0832,26-35,Male,Kolkata,HR,1.4,Masters,229,18,Data Science,Job Opportunity,0.3939,0.1638,0.2957,5.9,0.6,272,3,0.2515,0
U1057,P00326,A0208,46-55,Male,Ahmedabad,Computer Science,0.6,PhD,290,20,Finance,Text,0.3694,0.3674,0.5612,18.6,3.1,731,2,0.4499,0
U1184,P04167,A0489,18-25,Male,Bengaluru,Computer Science,4.7,PhD,149,22,Marketing,Image,0.4601,0.5133,0.4059,3.9,5.8,1124,3,0.5254,0
U2109,P00212,A1128,26-35,Male,Hyderabad,Finance,4.4,Bachelors,182,17,AI,Image,0.4273,0.4602,0.7483,21.4,7.1,186,3,0.5579,1
U2686,P04942,A1112,36-45,Male,Mumbai,Business,3.7,Bachelors,114,17,Software,Article,0.345,0.6306,0.8386,14.7,3.6,451,3,0.6699,1
U2021,P02244,A0312,36-45,Female,Delhi,Finance,3.7,Masters,409,15,Data Science,Text,0.5627,0.5846,0.8703,19.6,11.9,762,4,0.6567,1
U0699,P01342,A0348,36-45,Male,Chennai,Computer Science,2.4,Masters,171,18,Marketing,Video,0.1114,0.1881,0.5558,30.6,4.9,58,2,0.2799,0
U0997,P01118,A1303,36-45,Male,Chennai,Data Science,10.4,Masters,274,21,Finance,Text,0.4876,0.8781,0.8089,6.2,7.6,319,1,0.8584,1
U0951,P02680,A0946,26-35,Male,Hyderabad,Computer Science,4.7,Masters,138,18,Leadership,Article,0.2244,0.5843,0.6164,1.3,5.7,297,3,0.5554,1
U0947,P00141,A0930,36-45,Male,Chennai,HR,3.0,PhD,478,20,Marketing,Image,0.37,0.459,0.7273,7.0,2.4,1128,2,0.6058,1
U1698,P01010,A0348,36-45,Male,Ahmedabad,Design,7.3,Bachelors,215,18,Machine Learning,Job Opportunity,0.3075,0.6662,0.5025,27.4,12.7,51,3,0.5192,0
U1292,P02523,A1244,36-45,Male,Delhi,Engineering,10.8,Masters,81,21,Machine Learning,Image,0.3158,0.6194,0.6352,11.2,7.0,173,2,0.6572,1
U0908,P04535,A1787,18-25,Female,Kolkata,HR,5.2,Bachelors,1063,19,Software,Text,0.1203,0.6835,0.6421,11.0,7.7,165,3,0.5678,1
U2489,P02966,A1179,18-25,Male,Kolkata,Data Science,1.0,Bachelors,350,17,Data Science,Image,0.3654,0.5547,0.9473,27.3,5.1,112,5,0.5766,0
U0515,P03412,A1704,26-35,Female,Mumbai,Computer Science,3.0,Bachelors,179,14,Machine Learning,Image,0.4923,0.8684,0.346,2.7,0.8,263,4,0.5891,0
U0560,P01504,A1954,26-35,Male,Delhi,Engineering,5.3,Bachelors,359,29,AI,Video,0.4467,0.2034,0.477,5.6,3.8,546,4,0.4024,1
U2753,P04266,A1061,46-55,Female,Kolkata,Engineering,5.2,Diploma,2289,16,Marketing,Article,0.1571,0.7195,0.7738,19.4,1.1,3018,1,0.6822,0
U1162,P03460,A1918,36-45,Male,Bengaluru,Design,3.2,Masters,497,14,Machine Learning,Job Opportunity,0.4351,0.7794,0.1891,0.6,4.3,172,1,0.5774,1
U2056,P02541,A1611,26-35,Male,Hyderabad,Engineering,7.8,Masters,145,16,Design,Article,0.0542,0.4928,0.8257,15.6,5.1,845,2,0.5549,0
U2810,P03759,A1750,18-25,Female,Other,Business,3.8,Bachelors,137,20,Design,Article,0.1669,0.262,0.6371,32.0,2.2,720,2,0.3522,1
U0809,P03519,A1167,26-35,Female,Bengaluru,Marketing,7.2,Masters,188,21,Leadership,Job Opportunity,0.1656,0.5213,0.4956,20.5,3.5,402,2,0.4817,1
U1518,P01342,A0951,56+,Male,Chennai,Engineering,2.4,Masters,1180,15,Marketing,Video,0.1114,0.4598,0.8042,30.6,4.9,58,4,0.4294,0
U2884,P04639,A1940,26-35,Female,Mumbai,Other,4.8,Bachelors,604,17,Marketing,Image,0.2394,0.7016,0.2057,10.1,3.3,318,4,0.3931,0
U0665,P04061,A0124,26-35,Male,Delhi,Computer Science,1.9,Bachelors,398,12,Machine Learning,Video,0.716,0.1503,0.5461,23.0,7.5,364,5,0.3032,0
U1625,P03690,A1675,26-35,Male,Bengaluru,Marketing,1.2,Bachelors,101,24,AI,Job Opportunity,0.3517,0.4805,0.775,70.0,5.3,254,2,0.5353,1
U1228,P04027,A0308,26-35,Male,Bengaluru,Computer Science,6.0,Bachelors,344,16,Design,Video,0.2086,0.3316,0.5614,14.2,2.2,84,5,0.3227,0
U2189,P01146,A1431,18-25,Female,Hyderabad,Data Science,6.2,Bachelors,260,11,Data Science,Text,0.3417,0.8644,0.867,66.6,7.5,458,2,0.6828,0
U2257,P01681,A1084,46-55,Female,Kolkata,Data Science,6.0,Masters,448,21,Leadership,Video,0.3205,0.7333,0.5035,19.0,8.7,131,3,0.5833,1
U2425,P04051,A0977,46-55,Female,Bengaluru,Computer Science,3.1,Diploma,140,11,Machine Learning,Article,0.172,0.7376,0.3872,26.4,4.4,159,4,0.3923,0
U2058,P01411,A1716,26-35,Male,Delhi,Data Science,1.6,Bachelors,259,13,Leadership,Image,0.4263,0.8269,0.6448,54.3,8.6,234,5,0.534,0
U1045,P00996,A0129,18-25,Male,Other,Data Science,6.2,Bachelors,411,23,Career,Article,0.5296,0.8428,0.2927,11.4,8.9,327,3,0.6341,1
U1293,P04303,A0435,26-35,Male,Ahmedabad,Business,20.8,Bachelors,379,23,Career,Article,0.0358,0.2923,0.1058,54.6,8.1,210,2,0.1979,0
U1375,P01626,A0427,56+,Female,Pune,Engineering,2.2,Bachelors,288,16,Data Science,Article,0.2963,0.688,0.8803,12.1,4.9,220,2,0.7085,1
U1492,P04010,A0635,46-55,Female,Other,Marketing,0.9,Masters,609,20,Finance,Text,0.1341,0.7976,0.5923,18.5,3.3,309,3,0.574,1
U1006,P04766,A1581,26-35,Male,Bengaluru,Computer Science,5.4,Diploma,437,22,Machine Learning,Video,0.4074,0.3896,0.8147,10.3,4.1,477,2,0.6431,0
U1918,P04779,A1125,36-45,Female,Mumbai,Design,2.0,Bachelors,194,17,Machine Learning,Job Opportunity,0.5726,0.6639,0.6038,12.4,8.6,136,3,0.6435,1
U1744,P02129,A0139,56+,Male,Other,HR,3.1,Masters,357,29,Leadership,Article,0.2549,0.7315,0.4976,25.8,3.8,1548,3,0.5891,1
U0053,P01301,A0655,36-45,Female,Ahmedabad,Business,3.2,Masters,36,14,Marketing,Text,0.6651,0.7783,0.4394,28.9,9.6,867,2,0.6244,1
U0851,P03821,A1990,18-25,Male,Other,Data Science,8.0,Masters,377,26,Machine Learning,Text,0.2809,0.4866,0.453,3.6,4.2,871,1,0.5646,1
U1213,P03295,A0448,26-35,Male,Hyderabad,Computer Science,0.8,Bachelors,198,19,Leadership,Image,0.1606,0.2963,0.9409,4.1,0.8,2617,3,0.5185,1
