user_id,post_id,recommendation_score,interaction,rank
U2490,P02831,0.7847845,0,1
U2490,P00767,0.7606286,1,2
U2490,P04965,0.67381346,1,3
U2490,P00693,0.65920156,0,4
U2490,P01096,0.6511739,1,5
U2490,P02495,0.64756423,1,6
U2490,P00761,0.5896234,1,7
U2490,P04362,0.52124083,0,8
U2490,P03973,0.48019835,0,9
U2490,P03193,0.46274346,1,10
U2491,P04298,0.7519918,1,1
U2491,P01002,0.6689986,0,2
U2491,P02192,0.6489963,1,3
U2491,P04302,0.61447865,0,4
U2491,P03899,0.60890573,1,5
U2491,P04957,0.57834685,1,6
U2491,P03223,0.515714,1,7
U2491,P02327,0.45086846,0,8
U2491,P04233,0.39795604,1,9
U2491,P01960,0.30565742,0,10
U2492,P02286,0.63706374,0,1
U2492,P00668,0.6287741,0,2
U2492,P02749,0.6038781,1,3
U2492,P03122,0.55875415,1,4
U2492,P00128,0.5354849,0,5
U2492,P00430,0.45620558,0,6
U2492,P03465,0.44455674,1,7
U2492,P01021,0.43954015,1,8
U2492,P02690,0.3678587,0,9
U2492,P03061,0.36626568,0,10
U2493,P02148,0.7292124,1,1
U2493,P02491,0.6818504,1,2
U2493,P03823,0.61211497,0,3
U2493,P03728,0.5898677,1,4
U2493,P03803,0.5867452,1,5
U2493,P02286,0.57609767,0,6
U2493,P04342,0.5530647,0,7
U2493,P04313,0.3075171,0,8
U2493,P03223,0.26439697,0,9
U2494,P04102,0.82532585,0,1
U2494,P00858,0.7798941,1,2
U2494,P02950,0.77037096,0,3
U2494,P02174,0.7507177,1,4
U2494,P02958,0.73486364,1,5
U2494,P03453,0.71922344,1,6
U2494,P01170,0.6996639,1,7
U2494,P02013,0.5644902,0,8
U2494,P01826,0.39315698,0,9
U2495,P01669,0.8631268,1,1
U2495,P02070,0.7556505,1,2
U2495,P02191,0.5542202,1,3
U2495,P02423,0.470582,1,4
U2495,P02704,0.3699683,1,5
U2495,P03362,0.23926178,1,6
U2495,P02181,0.23025672,0,7
U2496,P02565,0.6050053,1,1
U2496,P00333,0.5329085,0,2
U2496,P04737,0.5309054,0,3
U2496,P03828,0.45473316,0,4
U2496,P02526,0.43751135,0,5
U2496,P02175,0.43452984,1,6
U2496,P01748,0.43148124,0,7
U2496,P04820,0.4224792,0,8
U2496,P03941,0.3584795,0,9
U2496,P03618,0.3308431,0,10
U2497,P02204,0.79803187,1,1
U2497,P01568,0.7870957,1,2
U2497,P03749,0.73635095,1,3
U2497,P01206,0.6927136,1,4
U2497,P03332,0.67089945,0,5
U2497,P00330,0.637424,0,6
U2497,P01128,0.58840734,0,7
U2497,P01885,0.56703246,0,8
U2497,P03697,0.5665982,0,9
U2497,P03488,0.53787476,1,10
U2498,P01583,0.8126237,1,1
U2498,P00178,0.79209983,1,2
U2498,P01417,0.7140185,0,3
U2498,P02684,0.6790939,1,4
U2498,P02335,0.67247236,0,5
U2498,P03687,0.6408554,1,6
U2498,P01220,0.51350325,1,7
U2498,P02433,0.50630486,0,8
U2498,P02465,0.20912017,0,9
U2498,P01447,0.14839277,0,10
U2499,P02976,0.60171807,1,1
U2499,P01858,0.56526536,0,2
U2499,P03459,0.551183,0,3
U2499,P03080,0.5322065,0,4
U2499,P03617,0.2999856,0,5
U2500,P03630,0.6850176,0,1
U2500,P03151,0.6642164,0,2
U2500,P00561,0.66003066,1,3
U2500,P01423,0.59083605,1,4
U2500,P00554,0.42164898,1,5
U2501,P04390,0.67269343,1,1
U2501,P02717,0.47142032,1,2
U2501,P04661,0.432641,0,3
U2501,P02919,0.35036474,0,4
U2501,P04401,0.31460413,0,5
U2501,P04068,0.21940748,0,6
U2502,P04831,0.6212987,1,1
U2502,P01112,0.57981056,1,2
U2502,P00791,0.5659108,1,3
U2502,P03449,0.5655593,0,4
U2502,P00797,0.5635653,1,5
U2502,P02581,0.5634955,1,6
U2502,P02170,0.50273687,0,7
U2502,P04851,0.47634754,0,8
U2502,P00114,0.44695458,1,9
U2502,P00531,0.44538343,0,10
U2503,P02476,0.7353445,1,1
U2503,P04937,0.6887245,1,2
U2503,P04817,0.65468264,0,3
U2503,P03357,0.64651144,0,4
U2503,P04167,0.6038442,1,5
U2503,P03573,0.42009044,0,6
U2503,P00027,0.37153548,0,7
U2503,P01389,0.37021098,1,8
U2503,P00290,0.33126977,1,9
U2503,P00874,0.2759536,1,10
U2504,P04198,0.80835277,1,1
U2504,P04192,0.766412,1,2
U2504,P01622,0.69584316,1,3
U2504,P02257,0.65940076,1,4
U2504,P02395,0.6514334,0,5
U2504,P02251,0.6186069,1,6
U2504,P04355,0.5534284,0,7
U2504,P02052,0.51955575,1,8
U2504,P03317,0.4456721,0,9
U2504,P04154,0.31960002,0,10
U2505,P03199,0.65739095,1,1
U2505,P01866,0.5855073,0,2
U2505,P03088,0.5206813,1,3
U2505,P01153,0.5165247,1,4
U2505,P02018,0.50486296,0,5
U2505,P04809,0.4976599,0,6
U2505,P00366,0.48645923,0,7
U2505,P01665,0.39490297,0,8
U2505,P03368,0.36947507,0,9
U2505,P00279,0.2859778,0,10
U2506,P01265,0.6947031,0,1
U2506,P02487,0.55827296,1,2
U2506,P04378,0.5021332,1,3
U2506,P01608,0.47679135,1,4
U2506,P02241,0.46925065,1,5
U2506,P02739,0.45632988,0,6
U2506,P02675,0.36457187,0,7
U2506,P04383,0.340145,0,8
U2506,P02737,0.32555306,0,9
U2507,P03818,0.7502756,1,1
U2507,P01046,0.62612617,0,2
U2507,P01262,0.5753708,1,3
U2507,P03864,0.5630393,0,4
U2507,P04043,0.46022362,0,5
U2507,P03125,0.40495574,0,6
U2507,P02909,0.35972565,0,7
U2507,P02189,0.355247,0,8
U2507,P03283,0.33725998,0,9
U2507,P04779,0.2645222,0,10
U2508,P01395,0.75227547,1,1
U2508,P02597,0.62927705,1,2
U2508,P00383,0.41756016,1,3
U2508,P00834,0.32055447,0,4
U2508,P04446,0.2366791,1,5
U2508,P02310,0.19812368,1,6
U2509,P01073,0.81066537,1,1
U2509,P00917,0.73841494,1,2
U2509,P01399,0.6805207,1,3
U2509,P02383,0.66297823,1,4
U2509,P01894,0.6095346,0,5
U2509,P02666,0.60155135,1,6
U2509,P03711,0.5259637,0,7
U2509,P04524,0.4474822,0,8
U2509,P02723,0.25000843,1,9
U2509,P04623,0.22641547,0,10
U2510,P02303,0.70453084,1,1
U2510,P01328,0.7006715,0,2
U2510,P01902,0.64724404,0,3
U2510,P00104,0.62185925,1,4
U2510,P01404,0.6107095,1,5
U2510,P03978,0.53598756,0,6
U2510,P04761,0.53497726,0,7
U2510,P03782,0.5244764,0,8
U2510,P00588,0.48653427,0,9
U2510,P01960,0.4507766,1,10
U2511,P02175,0.76673853,1,1
U2511,P01965,0.7009102,1,2
U2511,P02887,0.66992426,0,3
U2511,P03156,0.60191655,1,4
U2511,P04027,0.57239676,1,5
U2511,P04152,0.5717209,0,6
U2511,P02725,0.5634894,1,7
U2511,P00233,0.5591375,0,8
U2511,P02648,0.49611422,1,9
U2511,P03275,0.46808335,1,10
U2512,P01896,0.74343777,0,1
U2512,P02242,0.6487897,1,2
U2512,P04776,0.6201739,1,3
U2512,P04207,0.46482858,1,4
U2512,P03485,0.4239527,1,5
U2512,P04885,0.40751597,1,6
U2513,P00320,0.7458108,0,1
U2513,P00081,0.63534516,1,2
U2513,P04880,0.5819851,1,3
U2513,P00013,0.5703382,0,4
U2513,P02101,0.5056336,0,5
U2513,P03039,0.49468237,0,6
U2513,P04346,0.46169278,0,7
U2513,P02480,0.43597847,1,8
U2513,P00371,0.4233279,0,9
U2514,P03236,0.7588778,1,1
U2514,P00953,0.74077964,0,2
U2514,P03448,0.6851726,1,3
U2514,P03625,0.6402508,1,4
U2514,P01324,0.6085244,1,5
U2514,P00739,0.5742846,0,6
U2514,P01362,0.5705718,1,7
U2514,P01355,0.53009903,0,8
U2514,P02435,0.45171311,0,9
U2514,P02740,0.33392447,1,10
U2515,P03328,0.78922874,1,1
U2515,P04623,0.72134376,1,2
U2515,P00017,0.7204306,1,3
U2515,P00770,0.62798065,0,4
U2515,P00570,0.58791846,0,5
U2515,P03007,0.58625466,1,6
U2515,P02242,0.56050277,0,7
U2515,P03303,0.5067239,1,8
U2515,P01735,0.47455677,0,9
U2515,P03806,0.4377733,1,10
U2516,P01894,0.7151087,1,1
U2516,P02101,0.56801414,0,2
U2516,P01079,0.48253453,0,3
U2516,P04109,0.43214524,0,4
U2516,P03992,0.39394966,1,5
U2516,P01328,0.33899564,1,6
U2516,P03520,0.31910193,0,7
U2517,P02585,0.80227286,1,1
U2517,P02373,0.76655483,1,2
U2517,P01096,0.76125705,1,3
U2517,P02299,0.759582,1,4
U2517,P03901,0.73279583,1,5
U2517,P00278,0.7273064,1,6
U2517,P01583,0.709296,1,7
U2517,P00558,0.68361455,0,8
U2517,P01556,0.67188495,1,9
U2517,P01769,0.6171273,0,10
U2518,P03140,0.7995998,1,1
U2518,P03373,0.72290385,1,2
U2518,P02621,0.67156726,1,3
U2518,P02397,0.66867214,1,4
U2518,P04561,0.6496871,1,5
U2518,P04298,0.615371,1,6
U2518,P03687,0.6056159,0,7
U2518,P02323,0.5233162,0,8
U2518,P03489,0.5217813,0,9
U2518,P00012,0.51981056,0,10
U2519,P01643,0.7015849,1,1
U2519,P01861,0.6314777,0,2
U2519,P00569,0.5966526,0,3
U2519,P00582,0.575002,1,4
U2519,P01479,0.5331934,1,5
U2519,P03532,0.47236228,1,6
U2520,P00773,0.5601184,1,1
U2520,P02906,0.52533925,0,2
U2520,P04949,0.4993496,1,3
U2520,P04864,0.4969531,0,4
U2520,P04488,0.37138107,0,5
U2520,P04053,0.33811566,0,6
U2521,P03708,0.8195588,1,1
U2521,P04743,0.717951,1,2
U2521,P03382,0.71484137,1,3
U2521,P00718,0.70774794,1,4
U2521,P00672,0.6285723,1,5
U2521,P01634,0.59370875,1,6
U2521,P04454,0.5910379,1,7
U2521,P01833,0.5666404,1,8
U2521,P01220,0.5486322,0,9
U2521,P04278,0.522612,0,10
U2522,P00459,0.84185797,1,1
U2522,P01228,0.7463991,1,2
U2522,P01362,0.74074125,1,3
U2522,P00127,0.7199697,0,4
U2522,P01424,0.6998208,1,5
U2522,P03488,0.673839,1,6
U2522,P04187,0.65506786,1,7
U2522,P04441,0.63162917,1,8
U2522,P00884,0.5909723,1,9
U2522,P02470,0.3794451,1,10
U2523,P01636,0.67357785,1,1
U2523,P02655,0.51369095,0,2
U2523,P03835,0.5088175,1,3
U2523,P04522,0.5081915,0,4
U2523,P01919,0.4413611,1,5
U2523,P00126,0.35503006,0,6
U2523,P03037,0.35126108,0,7
U2523,P03411,0.318567,0,8
U2523,P00505,0.28726518,0,9
U2524,P01028,0.75303346,1,1
U2524,P01177,0.73295754,1,2
U2524,P04002,0.66679347,1,3
U2524,P04679,0.64881533,1,4
U2524,P04852,0.5727724,1,5
U2524,P01136,0.51129866,0,6
U2524,P01959,0.44261128,0,7
U2524,P01891,0.42460364,1,8
U2524,P02223,0.40788567,0,9
U2524,P02159,0.37754002,0,10
U2525,P00720,0.87099034,1,1
U2525,P04261,0.5511454,1,2
U2525,P02143,0.48689777,1,3
U2525,P03298,0.48495376,0,4
U2525,P02973,0.3685182,1,5
U2525,P04577,0.2890609,0,6
U2526,P00306,0.5397719,1,1
U2526,P03064,0.49209645,0,2
U2526,P03377,0.47517166,1,3
U2526,P02774,0.47120425,0,4
U2526,P00210,0.42439514,0,5
U2526,P02883,0.3408177,0,6
U2526,P01994,0.18647428,0,7
U2526,P03519,0.1726081,0,8
U2527,P01028,0.8653003,1,1
U2527,P04923,0.6999707,1,2
U2527,P02878,0.620465,1,3
U2527,P02278,0.54248226,1,4
U2527,P04843,0.54181486,1,5
U2527,P04359,0.49523482,1,6
U2527,P03943,0.38569397,0,7
U2527,P00504,0.21334332,0,8
U2528,P03018,0.6546762,1,1
U2528,P04032,0.6545686,1,2
U2528,P01764,0.6511802,1,3
U2528,P02711,0.6500584,0,4
U2528,P04601,0.5834173,0,5
U2528,P04422,0.5122833,1,6
U2528,P04949,0.37986386,0,7
U2528,P02769,0.34865347,1,8
U2529,P01082,0.6954529,1,1
U2529,P00713,0.598824,1,2
U2529,P03685,0.5688384,1,3
U2529,P00544,0.4634081,1,4
U2529,P02591,0.43763733,1,5
U2529,P02220,0.31633088,1,6
U2529,P04146,0.143205,0,7
U2530,P00261,0.7912061,1,1
U2530,P03790,0.6910182,1,2
U2530,P04252,0.64655167,0,3
U2530,P00427,0.62353325,1,4
U2530,P03348,0.61522204,1,5
U2530,P03549,0.61334366,1,6
U2530,P01969,0.60642284,1,7
U2530,P03165,0.5611515,0,8
U2530,P00282,0.54365134,0,9
U2530,P00785,0.52479935,0,10
U2531,P02459,0.81811017,1,1
U2531,P01979,0.7747358,1,2
U2531,P01774,0.70327616,1,3
U2531,P03671,0.698755,1,4
U2531,P01961,0.67009884,0,5
U2531,P02086,0.58446264,1,6
U2531,P01036,0.56355816,0,7
U2531,P04949,0.53239304,0,8
U2531,P00160,0.505482,1,9
U2531,P03355,0.493181,0,10
U2532,P03761,0.7993242,1,1
U2532,P02373,0.7660806,1,2
U2532,P00512,0.6782966,0,3
U2532,P03910,0.6059731,0,4
U2532,P00194,0.50837743,1,5
U2532,P01040,0.4624754,1,6
U2532,P00967,0.43855938,1,7
U2532,P00660,0.26557967,0,8
U2532,P01645,0.2217014,0,9
U2533,P03836,0.86577237,1,1
U2533,P03892,0.8369641,1,2
U2533,P01742,0.8199719,1,3
U2533,P04917,0.77783066,1,4
U2533,P01448,0.7076831,0,5
U2533,P01439,0.439942,0,6
U2533,P02396,0.2824449,0,7
U2534,P04934,0.7166725,1,1
U2534,P03011,0.71406853,1,2
U2534,P04334,0.62430596,1,3
U2534,P01275,0.59922916,0,4
U2534,P03055,0.58652484,0,5
U2534,P02366,0.5494013,0,6
U2534,P00859,0.5100573,0,7
U2534,P00696,0.44955358,0,8
U2534,P02703,0.4377368,0,9
U2534,P03102,0.41863972,1,10
U2535,P02307,0.76290125,1,1
U2535,P01816,0.62844807,1,2
U2535,P03768,0.60987556,1,3
U2535,P02014,0.5032918,0,4
U2535,P01005,0.4808872,1,5
U2535,P00420,0.32144076,1,6
U2535,P02269,0.19125572,0,7
U2535,P01320,0.18330157,0,8
U2536,P00273,0.6977761,1,1
U2536,P03153,0.6338122,1,2
U2536,P02375,0.59603727,0,3
U2536,P00085,0.5546166,0,4
U2536,P03199,0.53910697,1,5
U2536,P04693,0.48039636,1,6
U2536,P00972,0.29095542,1,7
U2536,P04260,0.2817133,0,8
U2536,P03390,0.18169229,0,9
U2537,P02165,0.7856259,1,1
U2537,P01211,0.772821,1,2
U2537,P02880,0.74045753,1,3
U2537,P01685,0.6903312,1,4
U2537,P00220,0.68711984,1,5
U2537,P02480,0.66343516,0,6
U2537,P04579,0.63787997,0,7
U2537,P03436,0.61307675,1,8
U2537,P01724,0.6113486,0,9
U2537,P00174,0.60028756,0,10
U2538,P04281,0.81190836,1,1
U2538,P03683,0.7340318,1,2
U2538,P02562,0.68882775,1,3
U2538,P01793,0.6843187,1,4
U2538,P01367,0.61054575,1,5
U2538,P03118,0.512317,0,6
U2538,P03559,0.4717112,0,7
U2538,P00611,0.4709764,0,8
U2538,P02865,0.23464029,0,9
U2539,P02840,0.72566396,1,1
U2539,P00710,0.6970681,1,2
U2539,P01024,0.40787673,0,3
U2539,P01167,0.3524206,0,4
U2539,P02988,0.20965834,0,5
U2540,P00953,0.6649527,1,1
U2540,P02064,0.6523417,1,2
U2540,P03033,0.5857194,1,3
U2540,P03970,0.5683367,1,4
U2540,P01297,0.52866286,1,5
U2540,P02353,0.49841046,1,6
U2540,P02816,0.4846919,0,7
U2540,P02542,0.4623135,0,8
U2540,P03814,0.46126837,0,9
U2540,P01090,0.3842701,1,10
U2541,P02122,0.72975624,1,1
U2541,P00335,0.71189094,1,2
U2541,P01087,0.6518646,1,3
U2541,P02425,0.62968636,0,4
U2541,P04002,0.5592406,0,5
U2541,P02120,0.32539013,0,6
U2541,P02851,0.3186281,0,7
U2542,P04876,0.72599125,1,1
U2542,P03794,0.7235774,1,2
U2542,P04996,0.70033765,1,3
U2542,P03785,0.6801798,1,4
U2542,P00227,0.67609835,1,5
U2542,P04246,0.6526416,1,6
U2542,P01242,0.6398261,1,7
U2542,P02937,0.6194642,1,8
U2542,P00066,0.5571719,1,9
U2542,P01235,0.44657084,0,10
U2543,P03187,0.86684424,1,1
U2543,P01757,0.69540423,1,2
U2543,P01850,0.6562938,1,3
U2543,P03135,0.65318507,0,4
U2543,P01091,0.6197745,1,5
U2543,P03477,0.61559147,1,6
U2543,P01160,0.56584364,0,7
U2543,P01507,0.5461197,1,8
U2543,P01565,0.48182213,0,9
U2543,P03064,0.36546862,1,10
U2544,P01846,0.6482486,1,1
U2544,P03071,0.64237005,1,2
U2544,P03701,0.54556423,1,3
U2544,P03957,0.5238148,1,4
U2544,P00732,0.42164,0,5
U2545,P02630,0.6726473,1,1
U2545,P03206,0.6618436,1,2
U2545,P03752,0.6599079,1,3
U2545,P00490,0.6098977,1,4
U2545,P04766,0.5916256,1,5
U2545,P02880,0.30410296,0,6
U2545,P03709,0.2969805,0,7
U2546,P00029,0.7178324,1,1
U2546,P00091,0.60860187,1,2
U2546,P02415,0.58644444,1,3
U2546,P02791,0.53926843,1,4
U2546,P03729,0.48626047,1,5
U2546,P01474,0.39445242,0,6
U2546,P00873,0.36130494,0,7
U2546,P01080,0.3129017,1,8
U2546,P03366,0.21222372,0,9
U2546,P04674,0.1888997,0,10
U2547,P03989,0.80372876,1,1
U2547,P02639,0.797721,1,2
U2547,P00629,0.7459889,1,3
U2547,P04616,0.7052824,0,4
U2547,P04993,0.69461864,1,5
U2547,P04532,0.65879905,1,6
U2547,P02776,0.6049609,1,7
U2547,P02483,0.58362645,1,8
U2547,P03022,0.5188484,1,9
U2547,P02978,0.49316242,1,10
U2548,P00428,0.60781133,0,1
U2548,P01046,0.55241734,0,2
U2548,P00424,0.52954173,0,3
U2548,P00829,0.52353007,0,4
U2548,P00851,0.4770548,1,5
U2548,P02647,0.40690237,0,6
U2548,P03243,0.31215733,1,7
U2548,P01220,0.19064656,0,8
U2549,P01676,0.83928555,1,1
U2549,P04839,0.7859478,1,2
U2549,P01284,0.7123213,1,3
U2549,P00850,0.6764183,1,4
U2549,P01126,0.66798526,1,5
U2549,P02345,0.6470541,1,6
U2549,P01814,0.5833944,1,7
U2549,P01731,0.5665393,1,8
U2549,P03981,0.48471636,0,9
U2549,P02234,0.482358,1,10
U2550,P03928,0.8043823,1,1
U2550,P03347,0.7394462,1,2
U2550,P01046,0.69423085,0,3
U2550,P01868,0.662217,1,4
U2550,P01772,0.62749934,1,5
U2550,P01414,0.6073531,1,6
U2550,P00799,0.60364974,1,7
U2550,P01462,0.49847913,0,8
U2550,P01883,0.45415944,1,9
U2550,P02429,0.2773691,0,10
U2551,P02758,0.7616673,1,1
U2551,P00220,0.5879027,1,2
U2551,P00552,0.5727947,0,3
U2551,P04962,0.53826797,1,4
U2551,P01784,0.50127655,1,5
U2551,P00124,0.4723679,0,6
U2551,P03571,0.33530805,1,7
U2551,P02131,0.33326876,0,8
U2551,P03273,0.30680084,0,9
U2552,P02398,0.60902214,0,1
U2552,P03047,0.5916368,0,2
U2552,P01415,0.5001211,0,3
U2552,P04226,0.36728582,0,4
U2552,P04012,0.29913568,0,5
U2552,P02179,0.29460326,0,6
U2553,P01839,0.76073474,1,1
U2553,P02062,0.7544183,1,2
U2553,P02938,0.7355869,1,3
U2553,P00244,0.732628,1,4
U2553,P01470,0.7255503,1,5
U2553,P01694,0.6988477,1,6
U2553,P04834,0.69694054,0,7
U2553,P02647,0.57764095,0,8
U2553,P03011,0.55355054,0,9
U2553,P03092,0.51869965,1,10
U2554,P00395,0.6047568,1,1
U2554,P02173,0.5438179,0,2
U2554,P01467,0.5434898,1,3
U2554,P04271,0.52034336,1,4
U2554,P02779,0.4203797,1,5
U2554,P03353,0.38515973,0,6
U2554,P00589,0.36910105,0,7
U2554,P03378,0.32850885,0,8
U2555,P02853,0.59733653,0,1
U2555,P02112,0.55641526,0,2
U2555,P02015,0.5557113,1,3
U2555,P04761,0.53464955,1,4
U2555,P01535,0.5109898,0,5
U2555,P00891,0.44655392,0,6
U2555,P03732,0.41393945,0,7
U2555,P01762,0.36902642,1,8
U2555,P01581,0.28474846,0,9
U2556,P00029,0.6526369,1,1
U2556,P00881,0.6335053,1,2
U2556,P00035,0.5796693,0,3
U2556,P02950,0.57179004,0,4
U2556,P02285,0.56142807,1,5
U2556,P03228,0.55986685,1,6
U2556,P04899,0.4776733,1,7
U2556,P02943,0.47496966,1,8
U2556,P02240,0.3896938,1,9
U2557,P04483,0.70463145,1,1
U2557,P00208,0.6959548,1,2
U2557,P02479,0.6310449,0,3
U2557,P01844,0.6237145,1,4
U2557,P03865,0.57208014,0,5
U2557,P02936,0.47757632,1,6
U2557,P04146,0.34097862,0,7
U2557,P04269,0.26554242,0,8
U2557,P00562,0.23614377,0,9
U2558,P00332,0.7470925,1,1
U2558,P01758,0.6552691,0,2
U2558,P01212,0.631689,1,3
U2558,P04880,0.6129313,1,4
U2558,P02044,0.5900115,1,5
U2558,P02817,0.57102495,1,6
U2558,P02482,0.5674818,1,7
U2558,P00810,0.53401625,1,8
U2558,P02661,0.5061087,0,9
U2558,P04002,0.4871858,0,10
U2559,P04941,0.73157805,0,1
U2559,P02761,0.6749373,0,2
U2559,P00163,0.6207053,1,3
U2559,P02889,0.60694987,1,4
U2559,P01046,0.5462735,0,5
U2559,P02996,0.5393143,1,6
U2559,P04518,0.51666707,0,7
U2559,P04723,0.5116433,1,8
U2559,P04576,0.47336543,1,9
U2559,P00321,0.4564879,0,10
U2560,P04854,0.7916206,1,1
U2560,P03213,0.7041354,1,2
U2560,P03798,0.6844154,1,3
U2560,P03316,0.6184786,1,4
U2560,P01768,0.57571894,1,5
U2560,P02961,0.5323451,1,6
U2560,P01857,0.52729136,0,7
U2560,P02317,0.491841,1,8
U2560,P03875,0.45804977,0,9
U2560,P04593,0.36843464,0,10
U2561,P01019,0.6870693,1,1
U2561,P03894,0.67577267,1,2
U2561,P01392,0.648396,1,3
U2561,P01071,0.6283907,1,4
U2561,P01845,0.60760295,1,5
U2561,P00303,0.46388435,1,6
U2561,P02032,0.41186348,0,7
U2561,P00432,0.3292554,0,8
U2561,P03541,0.26269144,0,9
U2561,P03428,0.073859125,0,10
U2562,P00140,0.53098345,1,1
U2562,P01238,0.50176275,1,2
U2562,P01545,0.4289193,1,3
U2562,P04664,0.3759504,0,4
U2563,P04877,0.62405646,0,1
U2563,P03442,0.594664,1,2
U2563,P03272,0.5301278,0,3
U2563,P04958,0.38501185,1,4
U2563,P00646,0.36288092,0,5
U2563,P00867,0.32051292,0,6
U2563,P04693,0.30467662,0,7
U2563,P04056,0.16658162,0,8
U2564,P04291,0.73339415,1,1
U2564,P00727,0.65775967,1,2
U2564,P00303,0.63767374,1,3
U2564,P01785,0.5781879,0,4
U2564,P03494,0.56645507,0,5
U2564,P02238,0.5338135,1,6
U2564,P03150,0.44390708,0,7
U2564,P03093,0.3724072,0,8
U2564,P00101,0.3130013,0,9
U2564,P03150,0.16833243,0,10
U2565,P01916,0.6225466,0,1
U2565,P01474,0.59012747,0,2
U2565,P01360,0.49916658,1,3
U2565,P04062,0.48066136,0,4
U2565,P02853,0.4170035,0,5
U2565,P03586,0.379144,0,6
U2565,P00238,0.37248075,0,7
U2565,P02861,0.33688474,0,8
U2565,P00551,0.28185937,0,9
U2566,P01059,0.7738026,1,1
U2566,P01073,0.5329152,1,2
U2566,P03298,0.4881633,0,3
U2566,P02801,0.40364894,0,4
U2566,P01046,0.3671255,0,5
U2566,P01778,0.34179926,1,6
U2566,P02586,0.29811668,0,7
U2566,P03747,0.24689192,0,8
U2566,P04306,0.23707499,0,9
U2566,P01952,0.22134367,0,10
U2567,P01916,0.73251957,1,1
U2567,P01408,0.5968988,1,2
U2567,P03418,0.54343307,0,3
U2567,P04679,0.49872616,0,4
U2567,P01151,0.48169664,1,5
U2567,P04685,0.384625,0,6
U2567,P00050,0.34491402,0,7
U2567,P03323,0.16767155,0,8
U2567,P02549,0.1376743,0,9
U2568,P04154,0.7204233,1,1
U2568,P02990,0.53373736,1,2
U2568,P01208,0.48850912,1,3
U2568,P00921,0.48226544,0,4
U2568,P04372,0.41871876,0,5
U2568,P03200,0.37904012,0,6
U2568,P03393,0.34252107,0,7
U2568,P01970,0.32361147,0,8
U2568,P01599,0.30717555,0,9
U2568,P02269,0.239224,0,10
U2569,P04159,0.65322775,1,1
U2569,P01365,0.5894475,1,2
U2569,P04646,0.5493302,0,3
U2569,P00417,0.48350105,1,4
U2569,P01680,0.43964362,1,5
U2569,P04121,0.31529742,0,6
U2569,P04530,0.2850994,0,7
U2570,P02278,0.7718325,1,1
U2570,P02738,0.7211808,1,2
U2570,P00998,0.7142747,1,3
U2570,P00413,0.71287286,1,4
U2570,P04017,0.71091163,1,5
U2570,P01642,0.59549415,0,6
U2570,P03425,0.5822712,0,7
U2570,P02780,0.5759503,0,8
U2570,P00460,0.55109996,0,9
U2570,P02830,0.49111536,1,10
U2571,P01947,0.83440375,1,1
U2571,P01165,0.73809326,1,2
U2571,P04596,0.69726557,1,3
U2571,P01364,0.5693542,0,4
U2571,P04137,0.56121796,0,5
U2571,P01136,0.5364141,1,6
U2571,P03807,0.4999932,0,7
U2572,P00284,0.87590814,1,1
U2572,P02571,0.7627768,1,2
U2572,P03200,0.71534926,0,3
U2572,P04592,0.66501516,0,4
U2572,P01992,0.57294977,0,5
U2572,P03912,0.52168655,1,6
U2572,P02300,0.5051497,0,7
U2572,P03890,0.50187945,1,8
U2572,P03505,0.41303757,0,9
U2572,P02843,0.41219813,1,10
U2573,P02370,0.7041317,1,1
U2573,P00007,0.6093333,1,2
U2573,P01798,0.6025918,1,3
U2573,P02850,0.60098934,1,4
U2573,P01838,0.56351936,0,5
U2573,P01399,0.45727214,0,6
U2574,P04186,0.73876,0,1
U2574,P02510,0.5887604,1,2
U2574,P03283,0.52518845,1,3
U2574,P04714,0.2283051,0,4
U2575,P02935,0.740468,0,1
U2575,P03316,0.6617302,1,2
U2575,P01379,0.6021122,1,3
U2575,P00898,0.5882942,1,4
U2575,P03931,0.5823464,1,5
U2575,P01640,0.56344724,1,6
U2575,P00175,0.50604427,1,7
U2575,P01097,0.46971083,1,8
U2575,P00582,0.4209001,1,9
U2575,P02037,0.37938616,1,10
U2576,P01756,0.6867542,1,1
U2576,P01511,0.6354054,1,2
U2576,P02615,0.62741226,0,3
U2576,P00278,0.6171895,0,4
U2576,P04997,0.4574933,0,5
U2576,P04557,0.43160233,0,6
U2576,P01057,0.41439322,1,7
U2576,P04880,0.36157113,0,8
U2576,P04998,0.35868466,0,9
U2576,P02540,0.31968242,0,10
U2577,P04314,0.7911719,1,1
U2577,P02475,0.75026554,0,2
U2577,P03724,0.74712837,0,3
U2577,P04436,0.54873633,0,4
U2577,P04420,0.42678258,0,5
U2577,P00777,0.33286378,0,6
U2577,P01484,0.32850295,0,7
U2577,P04403,0.28195107,0,8
U2578,P01032,0.65388924,1,1
U2578,P02054,0.61752903,0,2
U2578,P03873,0.6074954,1,3
U2578,P02898,0.52573436,0,4
U2578,P02048,0.38656852,0,5
U2578,P02119,0.32005346,0,6
U2578,P02801,0.28185475,0,7
U2578,P00990,0.24802513,0,8
U2579,P03383,0.73483294,1,1
U2579,P00433,0.72792715,1,2
U2579,P04224,0.69350344,1,3
U2579,P04654,0.6471464,1,4
U2579,P01107,0.645471,0,5
U2579,P03228,0.55800986,0,6
U2579,P00009,0.54088724,0,7
U2579,P00462,0.5366653,0,8
